name,state,population,lat,lon,pleasant
frontenac,mo,3574,38.629921,-90.418919,0.12602739726027398
teague,tx,3572,31.629487,-96.280818,0.0958904109589041
centre,al,3570,34.155363,-85.668842,0.2011173184357542
stanley,wi,3569,44.959383,-90.943719,0.0410958904109589
chipley,fl,3565,30.77559,-85.54041,0.2478134110787172
black river falls,wi,3564,44.294951,-90.844612,0.021917808219178082
el dorado springs,mo,3564,37.869698,-94.019954,0
aledo,il,3564,41.198529,-90.74404,0.06301369863013699
middlebury,in,3562,41.67056,-85.708679,0.08493150684931507
unicoi,tn,3561,36.221676,-82.328985,0.11232876712328767
horseshoe bay,tx,3560,30.540188,-98.375634,0.16574585635359115
monte sereno,ca,3556,37.240455,-121.988093,0
ranlo,nc,3556,35.289948,-81.129174,0.13150684931506848
louisburg,nc,3553,36.097746,-78.301598,0.18956043956043955
omro,wi,3553,44.039197,-88.738726,0.03287671232876712
willcox,az,3552,32.251646,-109.835734,0.03287671232876712
lake clarke shores,fl,3552,26.645628,-80.075276,0.4684931506849315
broken bow,ne,3551,41.405128,-99.640123,0.03287671232876712
wills point,tx,3547,32.709449,-96.004974,0.1095890410958904
houston,ms,3544,33.896187,-89.00349,0.11232876712328767
hanover,in,3543,38.713904,-85.473005,0.14794520547945206
alma,ga,3536,31.543304,-82.475621,0.14520547945205478
huxley,ia,3536,41.896062,-93.591287,0.04657534246575343
davenport,fl,3534,28.161193,-81.610839,0.27123287671232876
newcastle,wy,3534,43.850271,-104.196487,0
hot springs,sd,3532,43.431305,-103.483421,0
wilkesboro,nc,3531,36.141507,-81.174037,0.1232876712328767
roland,ok,3529,35.417203,-94.509757,0.0684931506849315
shavano park,tx,3527,29.584448,-98.556179,0.14520547945205478
bloomer,wi,3520,45.102828,-91.49154,0.0410958904109589
lincoln,nd,3519,46.767556,-100.700527,0.00821917808219178
cape may,nj,3514,38.941558,-74.900483,0.21005917159763313
gothenburg,ne,3514,40.924676,-100.153929,0.0410958904109589
toledo,or,3511,44.619392,-123.933703,0
gooding,id,3509,42.937048,-114.713188,0.005479452054794521
hominy,ok,3508,36.422552,-96.391733,0.1005586592178771
camden,de,3505,39.099032,-75.55696,0.136986301369863
etowah,tn,3500,35.338416,-84.528084,0.14835164835164835
heflin,al,3499,33.6474,-85.569339,0.14520547945205478
dewey,ok,3499,36.791329,-95.932725,0.04155124653739612
tutwiler,ms,3496,34.012117,-90.43009,0.1298342541436464
polkton,nc,3495,35.00387,-80.196263,0.13150684931506848
granite falls,wa,3493,48.090839,-121.970406,0.0027472527472527475
blackstone,va,3491,37.081822,-78.002812,0.14958448753462603
st. johns,az,3483,34.500368,-109.37691,0.0027548209366391185
delta,ut,3482,39.353721,-112.572611,0.0332409972299169
newport,mn,3480,44.874458,-92.998692,0.07397260273972603
summersville,wv,3478,38.287027,-80.841491,0.07945205479452055
lillington,nc,3476,35.397389,-78.805267,0.14246575342465753
southport,nc,3475,33.921578,-78.028568,0.26795580110497236
juno beach,fl,3474,26.875314,-80.059666,0.4684931506849315
richwood,la,3474,32.448676,-92.077327,0.09315068493150686
altavista,va,3474,37.123439,-79.283377,0.12054794520547946
mobridge,sd,3466,45.541111,-100.43566,0.0136986301369863
mora,mn,3462,45.876981,-93.290284,0.052054794520547946
myrtle creek,or,3459,43.024065,-123.27835,0
west orange,tx,3458,30.079136,-93.759536,0.23013698630136986
gramercy,la,3457,30.061909,-90.693637,0.28690807799442897
boonsboro,md,3455,39.510749,-77.664945,0.11232876712328767
robins,ia,3454,42.078745,-91.673969,0.06301369863013699
new hampton,ia,3452,43.057166,-92.316357,0.1095890410958904
farmersville,tx,3447,33.161573,-96.360652,0.07671232876712329
marion,al,3447,32.631968,-87.317333,0
kitty hawk,nc,3447,36.07012,-75.717216,0.14246575342465753
wewoka,ok,3445,35.144128,-96.496686,0.15363128491620112
paris,ar,3443,35.289641,-93.722611,0.07397260273972603
sleepy eye,mn,3443,44.298912,-94.725062,0.08767123287671233
st. anthony,id,3442,43.964839,-111.685049,0
waldron,ar,3442,34.90102,-94.095464,0.1408839779005525
port st. joe,fl,3442,29.822765,-85.311241,0.2219178082191781
seymour,wi,3440,44.826094,-91.431626,0.0410958904109589
morton,ms,3439,32.350342,-89.654691,0.12054794520547946
justin,tx,3437,33.086568,-97.300145,0.07123287671232877
mount angel,or,3437,45.069368,-122.796424,0.0027397260273972603
goldendale,wa,3435,45.821398,-120.819116,0.005479452054794521
red springs,nc,3433,34.806148,-79.181112,0.09722222222222222
peshtigo,wi,3430,45.05743,-87.744477,0.0273972602739726
troy,nc,3427,35.364635,-79.891851,0.14520547945205478
red oak,nc,3424,36.059561,-77.905688,0.09315068493150686
lyman,sc,3423,34.967989,-82.136998,0.12602739726027398
frontenac,ks,3422,37.45693,-94.702898,0.13157894736842105
kenedy,tx,3421,28.8176,-97.851529,0.1506849315068493
poteet,tx,3419,29.037873,-98.57405,0.11506849315068493
pine lawn,mo,3419,38.695323,-90.275575,0.12602739726027398
eagle grove,ia,3419,42.666719,-93.902609,0.10410958904109589
jena,la,3417,31.690215,-92.128582,0.10684931506849316
glasgow,mt,3414,48.198808,-106.632228,0
livingston,al,3414,32.595549,-88.186929,0
aledo,tx,3412,32.697366,-97.606982,0.12121212121212122
ely,mn,3408,47.905603,-91.850729,0.025
virden,il,3407,39.505878,-89.77113,0.16986301369863013
corunna,mi,3404,42.983392,-84.115863,0.07671232876712329
greensboro,ga,3403,33.563569,-83.189267,0.1232876712328767
white bluff,tn,3402,36.100065,-87.211084,0.13150684931506848
gentry,ar,3397,36.258501,-94.490499,0.14958448753462603
loxahatchee groves,fl,3397,26.720776,-80.277193,0.4684931506849315
essexville,mi,3396,43.61229,-83.841983,0.0821917808219178
beulah,nd,3393,47.268514,-101.770373,0
rio dell,ca,3387,40.495591,-124.11493,0.0027472527472527475
ocilla,ga,3387,31.598633,-83.249809,0.1401098901098901
chandler,in,3385,38.037017,-87.373987,0.12602739726027398
bamberg,sc,3383,33.300136,-81.031222,0.14794520547945206
austin,ar,3383,35.007269,-91.989211,0.07945205479452055
lindsborg,ks,3383,38.577123,-97.674684,0.049315068493150684
water valley,ms,3380,34.16199,-89.63012,0.17955801104972377
midland,nc,3379,35.245082,-80.520721,0.22465753424657534
tipton,mo,3377,38.655059,-92.781266,0.15616438356164383
ferriday,la,3375,31.634179,-91.55617,0.2299168975069252
spearman,tx,3375,36.198268,-101.194289,0.036312849162011177
cuba,mo,3374,38.067097,-91.405735,0.09863013698630137
rogersville,mo,3374,37.115358,-93.074277,0.10684931506849316
lutcher,la,3373,30.06305,-90.711681,0.28690807799442897
fulton,il,3369,41.864799,-90.157073,0.09550561797752809
maiden,nc,3369,35.585537,-81.219691,0.09863013698630137
west point,ne,3368,41.837741,-96.705918,0.049315068493150684
zumbrota,mn,3365,44.294504,-92.673009,0.09041095890410959
georgetown,il,3363,40.459834,-90.717372,0.09041095890410959
clifton,tx,3361,31.782037,-97.581879,0.09315068493150686
newton,ms,3356,32.330112,-89.147528,0.0027397260273972603
vinton,la,3355,30.195435,-93.582246,0.20054945054945056
boardman,or,3354,45.836507,-119.692793,0.0027397260273972603
manti,ut,3353,39.267018,-111.637528,0.0332409972299169
aubrey,tx,3352,33.303029,-96.98443,0.07123287671232877
winnsboro,sc,3351,34.371822,-81.090658,0
oak point,tx,3349,33.172471,-96.986948,0.07123287671232877
long prairie,mn,3347,45.975851,-94.861335,0.049315068493150684
prestonsburg,ky,3347,37.701621,-82.751809,0.25069637883008355
van alstyne,tx,3344,33.42095,-96.580107,0.07671232876712329
waterloo,wi,3343,43.183528,-88.990044,0.03888888888888889
lebanon,va,3342,36.899492,-82.078511,0.1726027397260274
ossian,in,3341,40.878654,-85.168411,0.09315068493150686
llano,tx,3341,30.753999,-98.673134,0.136986301369863
crestview hills,ky,3340,39.024344,-84.569906,0.09315068493150686
heavener,ok,3340,34.891967,-94.607791,0.0547945205479452
winnsboro,tx,3340,32.956144,-95.291384,0.08356545961002786
baldwyn,ms,3339,34.505494,-88.642788,0.11232876712328767
auburn,ne,3339,40.389389,-95.843598,0.08791208791208792
durand,mi,3338,42.914004,-83.988407,0.07671232876712329
moulton,al,3337,34.488302,-87.282707,0
pine island,mn,3337,44.19811,-92.628467,0.06301369863013699
newbern,tn,3336,36.117149,-89.269282,0.09695290858725762
haughton,la,3334,32.527083,-93.504267,0.09863013698630137
west point,va,3333,37.552191,-76.80182,0.136986301369863
canton,sd,3331,43.303365,-96.584165,0.06575342465753424
nicholls,ga,3331,31.518855,-82.638333,0.14520547945205478
alamo,ga,3330,32.147606,-82.779772,0.27472527472527475
west liberty,ky,3330,37.911781,-83.271499,0.18082191780821918
marysville,ks,3323,39.842671,-96.638111,0.07671232876712329
lakeland,ga,3322,31.040817,-83.07473,0.1643835616438356
barron,wi,3322,45.402192,-91.84435,0.027548209366391185
sugar creek,mo,3320,39.139505,-94.408507,0.12876712328767123
west lake hills,tx,3317,30.292037,-97.808438,0.136986301369863
duncan,sc,3317,34.937474,-82.140964,0.12602739726027398
edcouch,tx,3316,26.293723,-97.963091,0.1589041095890411
denmark,sc,3315,33.313705,-81.133786,0
big lake,tx,3315,31.193477,-101.459959,0.17796610169491525
jasper,tn,3312,35.068303,-85.621196,0.14246575342465753
pagedale,mo,3312,38.6801,-90.3082,0.12602739726027398
mabank,tx,3309,32.368335,-96.113146,0.19832402234636873
cassville,mo,3306,36.678851,-93.867772,0.1863013698630137
gosnell,ar,3306,35.964745,-89.968457,0.09695290858725762
annandale,mn,3304,45.260015,-94.120369,0.06301369863013699
princess anne,md,3303,38.205137,-75.696384,0.136986301369863
hubbard,or,3299,45.181826,-122.80716,0.0027397260273972603
mount pleasant,ut,3299,39.54081,-111.455832,0
galena,il,3299,42.42206,-90.427804,0.0547945205479452
hollywood park,tx,3298,29.599214,-98.485542,0.14520547945205478
venus,tx,3297,32.43073,-97.10224,0.0821917808219178
louisiana,mo,3296,39.441456,-91.062033,0.14246575342465753
mount shasta,ca,3296,41.32088,-122.315481,0
brodhead,wi,3291,42.61703,-89.375607,0.09315068493150686
spencer,nc,3291,35.698775,-80.424884,0.12876712328767123
breckenridge,mn,3290,46.26596,-96.585076,0.0410958904109589
hanover,mn,3289,45.157755,-93.66275,0.09315068493150686
baldwin,ga,3286,34.487641,-83.547262,0.14794520547945206
muldrow,ok,3282,35.40342,-94.597523,0.14040114613180515
hanceville,al,3281,34.062507,-86.762524,0
reno,tx,3281,33.666618,-95.479832,0.13314447592067988
berwyn heights,md,3280,38.992854,-76.913451,0.16712328767123288
perham,mn,3278,46.598755,-95.574261,0.0410958904109589
kotzebue,ak,3277,66.870452,-162.511447,0
newburgh,in,3277,37.949202,-87.404592,0.12602739726027398
midway,fl,3276,30.506108,-84.479003,0.16712328767123288
bishopville,sc,3274,34.22007,-80.24737,0.13150684931506848
gray,ga,3269,33.002021,-83.540932,0.22465753424657534
shelby,mt,3268,48.503319,-111.860525,0.0027397260273972603
holton,ks,3263,39.469861,-95.732555,0.0821917808219178
checotah,ok,3261,35.482436,-95.522818,0.06077348066298342
el cenizo,tx,3260,26.410571,-98.915845,0.17582417582417584
russell,ky,3260,38.513035,-82.696048,0.11232876712328767
garnett,ks,3258,38.285873,-95.241231,0.10136986301369863
manila,ar,3257,35.884495,-90.164175,0.09695290858725762
hodgenville,ky,3256,37.567049,-85.735194,0.1232876712328767
philippi,wv,3256,39.147265,-80.05035,0.09041095890410959
ripley,wv,3255,38.820029,-81.708811,0.1232876712328767
balcones heights,tx,3254,29.489768,-98.548688,0.14520547945205478
windermere,fl,3249,28.501582,-81.535159,0.32602739726027397
jefferson,or,3247,44.716554,-123.005969,0
okemah,ok,3247,35.42987,-96.300295,0.10893854748603352
liberty,sc,3246,34.790963,-82.701439,0.13095238095238096
hinton,ok,3244,35.4813,-98.3574,0.04395604395604396
crandall,tx,3238,32.628423,-96.452931,0.12876712328767123
gunnison,ut,3238,39.15711,-111.813302,0.0332409972299169
oliver springs,tn,3237,36.039975,-84.328456,0.13150684931506848
plainview,mn,3237,44.164687,-92.16919,0.06301369863013699
blue earth,mn,3236,43.640471,-94.100324,0.049315068493150684
jackson,mn,3234,43.628346,-94.987041,0.09315068493150686
gravette,ar,3232,36.429413,-94.386327,0.18082191780821918
clyde hill,wa,3230,47.630353,-122.21798,0
welsh,la,3227,30.235589,-92.812387,0.2547945205479452
medina,wa,3226,47.626094,-122.232702,0
carlyle,il,3224,38.622266,-89.375442,0.12154696132596685
tomahawk,wi,3223,45.478961,-89.711773,0.0136986301369863
heyburn,id,3223,42.559982,-113.762067,0
melbourne beach,fl,3219,28.066869,-80.559603,0.410958904109589
iowa,la,3219,30.23892,-93.010985,0.2547945205479452
new holstein,wi,3216,43.949222,-88.094881,0.021917808219178082
cleveland,ok,3216,36.310641,-96.470326,0.1005586592178771
momence,il,3213,41.163576,-87.663504,0.06027397260273973
laguna vista,tx,3212,26.109795,-97.304593,0.22465753424657534
oakridge,or,3211,43.744999,-122.465273,0
georgetown,in,3210,38.298791,-85.963053,0.15342465753424658
pittsboro,in,3205,39.86756,-86.464533,0.12602739726027398
dundee,or,3200,45.275798,-123.007417,0
tipton,ia,3200,41.76979,-91.128372,0.07123287671232877
rockwood,mi,3199,42.070344,-83.241746,0.1346153846153846
warrior,al,3199,33.815214,-86.815273,0.17534246575342466
cactus,tx,3197,36.044374,-102.00803,0.04120879120879121
pleasant valley,wv,3196,39.453046,-80.155369,0.09041095890410959
vineyard,ut,3195,40.314193,-111.759316,0.01643835616438356
williamsburg,ia,3195,41.6689,-92.013261,0.06301369863013699
milbank,sd,3192,45.219432,-96.633696,0.07671232876712329
brentwood,md,3191,38.943665,-76.956795,0.16712328767123288
greenwood,la,3191,32.43147,-93.959889,0.09315068493150686
montezuma,ga,3189,32.297252,-84.019052,0.13972602739726028
boscobel,wi,3189,43.142843,-90.698397,0.030136986301369864
ladysmith,wi,3188,45.460974,-91.097573,0.0273972602739726
clarksville,tx,3187,33.610977,-95.056121,0.13314447592067988
grantville,ga,3183,33.237148,-84.830098,0.19452054794520549
dewitt,ar,3183,34.287357,-91.338308,0.14520547945205478
sumner,il,3183,38.715486,-87.866656,0.1917808219178082
elk ridge,ut,3183,40.009143,-111.677823,0.01643835616438356
kingstree,sc,3183,33.66723,-79.828661,0.136986301369863
abingdon,il,3182,40.803786,-90.400933,0.07397260273972603
mamou,la,3181,30.634913,-92.417927,0.17079889807162535
olney,tx,3179,33.364143,-98.758486,0.05277777777777778
priceville,al,3179,34.524483,-86.881676,0.1095890410958904
gillespie,il,3176,39.125435,-89.817283,0.14520547945205478
chandler,ok,3175,35.705536,-96.861948,0.10893854748603352
nyssa,or,3175,43.877877,-116.995598,0.005479452054794521
warsaw,nc,3175,34.998469,-78.092289,0.15702479338842976
barbourville,ky,3174,36.863237,-83.883035,0.16164383561643836
pickens,sc,3173,34.885741,-82.710202,0.13095238095238096
tallapoosa,ga,3171,33.736656,-85.287358,0.18356164383561643
corning,ar,3162,36.410803,-90.585931,0.16964285714285715
dequincy,la,3161,30.448981,-93.445591,0.27218934911242604
oak ridge north,tx,3161,30.156777,-95.442145,0.1643835616438356
cashmere,wa,3159,47.518054,-120.467036,0.0273972602739726
ponce inlet,fl,3157,29.087094,-80.927135,0.5251396648044693
east prairie,mo,3155,36.778916,-89.384081,0.14520547945205478
grangeville,id,3155,45.925826,-116.121916,0.0027397260273972603
hilliard,fl,3154,30.686897,-81.921169,0.2054794520547945
pendleton,sc,3152,34.649512,-82.780724,0.17534246575342466
estacada,or,3152,45.298665,-122.333397,0.0027397260273972603
bishop,tx,3150,27.585137,-97.797688,0.10743801652892562
riverside,mo,3150,39.172185,-94.632532,0.12876712328767123
dadeville,al,3150,32.826114,-85.776201,0.17355371900826447
bethany,mo,3149,40.268164,-94.029822,0.11506849315068493
river bend,nc,3149,35.068909,-77.149927,0.16712328767123288
swansboro,nc,3149,34.693159,-77.13363,0.2
grayson,ga,3147,33.889988,-83.95791,0.2585227272727273
columbus,ks,3146,37.172291,-94.844132,0.11506849315068493
portageville,mo,3146,36.429508,-89.699417,0.09695290858725762
chattahoochee,fl,3144,30.698344,-84.83061,0.17582417582417584
algona,wa,3144,47.281945,-122.250458,0
corydon,in,3144,38.213137,-86.12582,0.15342465753424658
brillion,wi,3142,44.177153,-88.068706,0.1523545706371191
nash,tx,3141,33.441822,-94.128587,0.09863013698630137
avondale estates,ga,3139,33.768731,-84.264735,0.14794520547945206
zillah,wa,3138,46.408525,-120.272927,0.0027397260273972603
eunice,nm,3136,32.442469,-103.191764,0.08767123287671233
frostproof,fl,3134,27.750033,-81.524362,0.4057971014492754
prescott,ar,3133,33.80432,-93.391207,0.0821917808219178
nashville,il,3132,38.343478,-89.39088,0.12154696132596685
grand saline,tx,3131,32.678138,-95.711613,0.1095890410958904
red bay,al,3131,34.436097,-88.136515,0
rural hall,nc,3126,36.224504,-80.296908,0.18082191780821918
allendale,sc,3126,33.008047,-81.309164,0.2054794520547945
tonkawa,ok,3126,36.692101,-97.300676,0.07692307692307693
la center,wa,3125,45.865144,-122.662072,0.0027397260273972603
clayton,de,3123,39.274462,-75.630991,0.136986301369863
williams,az,3122,35.24664,-112.183296,0.06027397260273973
mannford,ok,3121,36.132862,-96.330428,0.1005586592178771
wise,va,3119,36.976692,-82.580655,0.1589041095890411
attica,in,3117,40.287618,-87.244872,0.09041095890410959
landis,nc,3116,35.549567,-80.610475,0.12876712328767123
licking,mo,3115,37.500455,-91.861146,0
bandon,or,3115,43.11469,-124.41552,0
south pittsburg,tn,3114,35.010987,-85.718294,0.0029940119760479044
hogansville,ga,3110,33.166986,-84.902788,0.19452054794520549
garner,ia,3107,43.099535,-93.603298,0.038356164383561646
chickamauga,ga,3107,34.877467,-85.28835,0.14246575342465753
mccall,id,3106,44.908408,-116.112491,0.0027397260273972603
bean station,tn,3104,36.338425,-83.288903,0.14985590778097982
tybee island,ga,3102,32.009071,-80.855339,0
bethel acres,ok,3101,35.311367,-97.04506,0.1527777777777778
hiawatha,ks,3095,39.851479,-95.538035,0.06301369863013699
somerville,tn,3094,35.232206,-89.375352,0
algoma,wi,3094,44.605444,-87.446304,0
weaver,al,3091,33.761854,-85.810191,0.14520547945205478
taft,tx,3091,27.980097,-97.391235,0.19452054794520549
hideaway,tx,3090,32.494623,-95.456465,0.1095890410958904
crystal river,fl,3089,28.90356,-82.611843,0.3452054794520548
wilder,ky,3088,39.041428,-84.481558,0.09863013698630137
soperton,ga,3087,32.378268,-82.594019,0.27472527472527475
kingman,ks,3086,37.647712,-98.115993,0.057534246575342465
kenova,wv,3083,38.402741,-82.581855,0.11232876712328767
pottsville,ar,3082,35.230608,-93.060841,0.07397260273972603
clare,mi,3082,43.824422,-84.765075,0.038461538461538464
montrose,mn,3079,45.066947,-93.917637,0.09315068493150686
wallburg,nc,3078,36.013111,-80.166928,0.18082191780821918
double oak,tx,3078,33.06249,-97.107358,0.07123287671232877
cave springs,ar,3076,36.27184,-94.221741,0.0958904109589041
havana,il,3076,40.295109,-90.05781,0.09863013698630137
hillsboro,mo,3076,38.233023,-90.566993,0.09315068493150686
tishomingo,ok,3075,34.238906,-96.681008,0.0521978021978022
